id,text,lang,label,category,source,is_synthetic
1928,izi: остаток 12 ГБ и 734 минут до 22.6,ru,safe,legitimate,synthetic_template_kz,1
1929,Ваш счет будет закрыт сегодня до 18:0 из-за неподтвержденных данных. Обновите анкету: halyk-verify.xyz,ru,scam,fake_bank,synthetic_template_kz,1
1930,"Инвестиции от 32 000 тг, доход 42% в месяц. Консультация +7 721 909 92 13",ru,suspicious,grey_marketing,synthetic_template_kz,1
1931,Kaspi: перевод 48 800 тг от Мадина ожидает подтверждения. Подтвердить: kz-vyigrysh.net,ru,scam,kaspi_scam,synthetic_template_kz,1
1932,"Встреча группы SE-2425 в 9:00, корпус 2",ru,safe,legitimate,synthetic_template_kz,1
1933,Повестка в суд по делу №28765. Материалы дела: forte-cabinet . pro,ru,scam,fake_police,synthetic_template_kz,1
1934,Файлдар келесі құжатқа бекітілді,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1935,"Сәлеметсіз бе, Ерлан! Ертең сағат 10:00-де дәрігерге жазылғаныңызды еске саламыз",kk,safe,legitimate,synthetic_template_kz,1
1936,"УРА! Айгерим, вам одобрена выплата 2 000 000 тг. Реквизиты укажите тут wb-kz-prize.shop",ru,scam,fake_prize,synthetic_template_kz,1
1937,"Занятие по английскому переносится на 15:00, аудитория 367 !!!",ru,safe,legitimate,synthetic_template_kz,1
1938,Сіз AliExpress сертификатын 2 000 000 тг алдыңыз. 23:59-ға дейін белсендіріңіз: kaspi.kz.secure-login.cc,kk,scam,fake_prize,synthetic_template_kz,1
1939,Тоқаев әрбір қазақстандыққа 1000 доллар сыйға тартуда,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1940,Ваша  заявка  на карту рассмотрена. Перезвоните +7 797 943 31 88 для активации,ru,suspicious,grey_marketing,synthetic_template_kz,1
1941,"Bank RBK: зафиксирована попытка входа в ваш кабинет с нового устройства. Если это не вы, подтвердите личность: gov-kz.support",ru,scam,fake_bank,synthetic_template_kz,1
1942,eGov:  ваша  справка готова. Скачать в мобильном приложении или на beeline.kz,ru,safe,legitimate,synthetic_template_kz,1
1943,"Несие бойынша сақтандыруды қайтару. Өтемақы тиесілі ме, тексеріңіз: +7 715 435 72 27",kk,suspicious,grey_marketing,synthetic_template_kz,1
1944,"Жанна, сізге 1 000 000 тг төлем мақұлданды. Деректерді осында енгізіңіз kaspi-bonus.top",kk,scam,fake_prize,synthetic_template_kz,1
1945,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз bonus-kz.click",kk,scam,kaspi_scam,synthetic_template_kz,1
1946,ІІМ. Шоттарыңызға тыйым салынды. Шектеуді бүгін 18:00-ге дейін алу: kaspi.kz.secure-login.cc,kk,scam,fake_police,synthetic_template_kz,1
1947,Сізге 21 000 тг сомасына Kaspi Bonus 8% түсті. Белсендіру halyk-verify.xyz,kk,scam,kaspi_scam,synthetic_template_kz,1
1948,"izi: 28 ГБ және 737 минут қалды, 18.6 дейін",kk,safe,legitimate,synthetic_template_kz,1
1949,№243334 тапсырысыңыз СДЭК пунктіне жетті. 5 күн ішінде алыңыз,kk,safe,legitimate,synthetic_template_kz,1
1950,Ваш код подтверждения для входа: 455460,ru,safe,legitimate,synthetic_template_kz,1
1951,Құттықтаймыз! Сіз Eurasian Bank ұтыс ойынында 74 000 тг ұттыңыз. Жүлдені алу: kaspi.kz.secure-login.cc,kk,scam,fake_prize,synthetic_template_kz,1
1952,Kaspi Магазин: тауарыңыз сатылды. 7 000 тг алу үшін өтіңіз forte-cabinet.pro,kk,scam,kaspi_scam,synthetic_template_kz,1
1953,izi: SIM картаңыздың мерзімі бітуде. Тіркеуді ұзартыңыз halykbank.kz.verify.top,kk,scam,phishing,synthetic_template_kz,1
1954,"Bank RBK: покупка 46 000 тг, карта *9250. Доступно 78 000 тг",ru,safe,legitimate,synthetic_template_kz,1
1955,МЕРЕЙТОЙЛЫҚ ҰТЫС! СІЗГЕ 35 900 ТГ БОНУС ЕСЕПТЕЛДІ. ШЫҒАРУ ҮШІН 6053 ТГ КОМИССИЯ ТӨЛЕҢІЗ,kk,scam,fake_prize,synthetic_template_kz,1
1956,ПополнеHие 15 200 тг на kарту *5419. Баланc 9 000 000 тг,ru,safe,legitimate,synthetic_template_kz,1
1957,Клиникамызда тегін диагностика. Бүгінге жазылу +7 787 358 80 72,kk,suspicious,grey_marketing,synthetic_template_kz,1
1958,"Требуются сотрудники, график свободный, оплата ежедневно 20 000 тг. Telegram по номеру +7 733 822 76 80",ru,suspicious,grey_marketing,synthetic_template_kz,1
1959,Национальный Банк РК: на ваше имя заведено производство. Явитесь или ознакомьтесь kz-vyigrysh.net,ru,scam,fake_police,synthetic_template_kz,1
1960,Нөміріңіз Beeline акциясының жеңімпазы атанды! Жүлде 88 000 тг. Растаңыз: kaspi-gold.site,kk,scam,fake_prize,synthetic_template_kz,1
1961,Сізге жеңілдік картасы беріледі!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1962,Курсы трейдинга. Первое занятие бесплатно. Запись +7 775 996 58 61,ru,suspicious,grey_marketing,synthetic_template_kz,1
1963,"наурыз айына коммуналдық төлем қабылданды, сома 70 000 тг",kk,safe,legitimate,synthetic_template_kz,1
1964,Обновление базы ЕНПФ. Вам начислена выплата 93 000 тг. Получить: gov-kz.support,ru,scam,phishing,synthetic_template_kz,1
1965,Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 742 399 29 88,ru,suspicious,grey_marketing,synthetic_template_kz,1
1966,Картаға өтінішіңіз қаралды. Белсендіpу үшін +7 732 594 36 55 нөміріне қоңырау шалыңыз,kk,suspicious,grey_marketing,synthetic_template_kz,1
1967,Kaspi Red: 64 700 тг бөліп төлеу рәсімделді. Болдырмау forte-cabinet.pro,kk,scam,kaspi_scam,synthetic_template_kz,1
1968,"Инвестиции от 51 000 тг, дoход 59% в месяц. Кoнсульtация +7 706 326 22 56",ru,suspicious,grey_marketing,synthetic_template_kz,1
1969,"Алгебра сабағы 18:00-ге ауыстырылды, 194 аудиtория",kk,safe,legitimate,synthetic_template_kz,1
1970,Ваш номер участвует в перерасчете пенсии. Зaполните форму wb-kz-prize.shop до коHца недели,ru,scam,phishing,synthetic_template_kz,1
1971,ЖСН нөміріңіз заңсыз операцияда қолданылған. Тергеуші хабарласады: +7 736 156 36 77. Үшінші тұлғаларға айтпаңыз,kk,scam,fake_police,synthetic_template_kz,1
1972,"Встреча группы SE-2428 в 13:00, корпус 2",ru,safe,legitimate,synthetic_template_kz,1
1973,Одобрен займ до 71 000 тг без справок и залога. Оформить за 5 минут: wildberries.kz,ru,suspicious,grey_marketing,synthetic_template_kz,1
1974,"Жанна, сізге 41 500 тг жеке несие лимиті қолжетімді. Толығырақ қoсымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
1975,Сізге жаңа телефон ұтып алу мүмкіндігі!,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1976,Кешегі кездесуде қызықты тақырыптар талқыланды.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1977,Beeline: подключена подписка за 421 тг/нед. Отключить *576#,ru,suspicious,grey_marketing,synthetic_template_kz,1
1978,"Activ: 1 ГБ және 86 минуt қалды, 20.6 дейін",kk,safe,legitimate,synthetic_template_kz,1
1979,IZI: ПОДКЛЮЧЕНА ПОДПИСКА ЗА 223 ТГ/НЕД. ОТКЛЮЧИТЬ *372#,ru,suspicious,grey_marketing,synthetic_template_kz,1
1980,"Сізге алаяқтар несие рәсімдеген. Істі ІІМ жүргізуде, оператор +7 744 333 99 27",kk,scam,fake_police,synthetic_template_kz,1
1981,Kaspi Red: рассрочка на 4 000 000 тг оформлена. Отменить egov-kz . online,ru,scam,kaspi_scam,synthetic_template_kz,1
1982,КОМИТЕТ ГОСДОХОДОВ. НАЛОЖЕН АРЕСТ НА СЧЕТА. СНЯТЬ ОГРАНИЧЕНИЕ СРОЧНО: JUSAN-SECURE.INFO,ru,scam,fake_police,synthetic_template_kz,1
1983,"Здравствуйте, Арман! Напоминаем о записи к врачу завтра в 13:00",ru,safe,legitimate,synthetic_template_kz,1
1984,Напоминание: срок оплаты за обучение до 26.6. Сумма 39 900 тг,ru,safe,legitimate,synthetic_template_kz,1
1985,Пополнение 59 800 тг на карту *7213. Баланс 17 000 тг,ru,safe,legitimate,synthetic_template_kz,1
1986,eGov: ваша справка готова. Скачать в мобильном приложении или на forte.kz,ru,safe,legitimate,synthetic_template_kz,1
1987,МВД РК: на ваше имя заведено производство. Явитесь или ознакомьтесь kaspi-bonus.top,ru,scam,fake_police,synthetic_template_kz,1
1988,Кіру үшін растау кодыңыз: 587126,kk,safe,legitimate,synthetic_template_kz,1
1989,"Сәлем, досым, қалайсың!",kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1990,Kaspi Red: рассрочка на 70 000 тг оформлена. Отменить gov-kz.support,ru,scam,kaspi_scam,synthetic_template_kz,1
1991,"Halyk Bank: покупка 1 000 000 тг, карта *7284. Доступно 25 800 тг",ru,safe,legitimate,synthetic_template_kz,1
1992,"УРА! Тимур, вам одобрена выплата 29 000 тг. Реквизиты укажите тут wb-kz-prize.shop",ru,scam,fake_prize,synthetic_template_kz,1
1993,izi: SIM картаңыздың мерзімі бітуде. Тіркеуді ұзартыңыз gov-kz.support,kk,scam,phishing,synthetic_template_kz,1
1994,Спасибо за покупку! Чек доступен на kaspi.kz,ru,safe,legitimate,synthetic_template_kz,1
1995,izi: аптасына 641 тг жазылым қосылды. Өшіру *201#,kk,suspicious,grey_marketing,synthetic_template_kz,1
1996,"SE-2423 тобының жиналысы 14:00-де, 4 корпус",kk,safe,legitimate,synthetic_template_kz,1
1997,"Eurasian Bank: 29 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз enpf-vyplata.ru",kk,scam,fake_bank,synthetic_template_kz,1
1998,"Занятие по алгебре переносится на 13:00, аудитория 270",ru,safe,legitimate,synthetic_template_kz,1
1999,АНЫҚТАМАСЫЗ ЖӘНЕ КЕПІЛСІЗ 33 600 ТГ ДЕЙІН ҚАРЫЗ МАҚҰЛДАНДЫ. 5 МИНУТТА РӘСІМДЕУ: WILDBERRIES.KZ,kk,suspicious,grey_marketing,synthetic_template_kz,1
2000,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз jusan-secure.info",kk,scam,kaspi_scam,synthetic_template_kz,1
2001,Еске салу: оқу ақысын 4.5 дейін төлеу қажет. Сома 9 000 000 тг,kk,safe,legitimate,synthetic_template_kz,1
