text,label,category,lang,source
Нөміріңіз Activ акциясының жеңімпазы атанды! Жүлде 9 000 000 тг. Растаңыз: wb-kz-prize.shop,scam,fake_prize,kk,synthetic_template_kz
Еске салу: оқу ақысын 16.6 дейін төлеу қажет. Сома 5 000 000 тг,safe,,kk,synthetic_template_kz
"На вас оформлен кредит мошенниками. Дело ведет Национальный Банк РК, оператор +7 753 799 40 79",scam,fake_police,ru,synthetic_template_kz
Beeline:  остаток  1 ГБ и 165 минут до 18.6,safe,,ru,synthetic_template_kz
Нөміріңіз izi акциясының жеңімпазы атанды! Жүлде 4 000 000 тг. Растаңыз: halyk-verify.xyz,scam,fake_prize,kk,synthetic_template_kz
Құрметті клиент! *9258 картаңыз күдікті операцияға байланысты бұғатталды. Бұғаттан шығару: halykbank.kz.verify.top,scam,fake_bank,kk,synthetic_template_kz
Сізге арнайы ұсыныс.,suspicious,,kk,github_Yerassyl04_Spam-kazakh
Сізге eGov тарапынан қорғалған хабарлама келді. Оқу: gov-kz . support,scam,phishing,kk,synthetic_template_kz
"Құттықтаймын, ұтысыңызды алыңыз",scam,fake_prize,kk,github_Yerassyl04_Spam-kazakh
"izi: 1 ГБ және 149 минут қалды, 1.10 дейін",safe,,kk,synthetic_template_kz
"Инвестиции от 11 000 тг, доход 58% в месяц. Консультация +7 726 681 53 22",suspicious,,ru,synthetic_template_kz
Анықтамасыз және кепілсіз 84 000 тг дейін қарыз мақұлданды. 5 минутта рәсімдеу: forte.kz,suspicious,,kk,synthetic_template_kz
Спасибо за покупку! Чек доступен на egov.kz,safe,,ru,synthetic_template_kz
Служба безопасности Jusan Bank: подозрительный перевод на 1 000 000 тг. Свяжитесь с оператором +7 747 480 14 95 немедленно,scam,fake_bank,ru,synthetic_template_kz
МЕРЕЙТОЙЛЫҚ ҰТЫС! СІЗГЕ 28 700 ТГ БОНУС ЕСЕПТЕЛДІ. ШЫҒАРУ ҮШІН 6508 ТГ КОМИССИЯ ТӨЛЕҢІЗ,scam,fake_prize,kk,synthetic_template_kz
Пополнение 34 600 тг на карту *1182. Баланс 90 000 тг,safe,,ru,synthetic_template_kz
"Несие бойынша сақтандыруды қайтару. Өтемақы тиесілі ме, тексеріңіз: +7 701 716 81 61",suspicious,,kk,synthetic_template_kz
Ваша заявка на карту рассмотрена. Перезвоните +7 793 958 25 97 для активации,suspicious,,ru,synthetic_template_kz
"мамыр айына коммуналдық төлем қабылданды, сома 1 000 000 тг",safe,,kk,synthetic_template_kz
"Eurasian Bank: жеке кабинетіңізге жаңа құрылғыдан кіру әрекеті тіркелді. Егер бұл сіз болмасаңыз, растаңыз: halykbank.kz.verify.top",scam,fake_bank,kk,synthetic_template_kz
Еске салу: оқу ақысын 4.9 дейін төлеу қажет. Сома 4 000 000 тг,safe,,kk,synthetic_template_kz
Jusan  Bank  қауіпсіздік қызметі: 8 000 000 тг күдікті аударым. +7 736 568 91 58 нөміріне жедел хабарласыңыз,scam,fake_bank,kk,synthetic_template_kz
БЖЗҚ дерекқоры жаңaртылды. Сізге 86 000 тг төлем есептeлді. Алу: jusan-secure.info,scam,phishing,kk,synthetic_template_kz
"Внимание! Ваша карта *5215 скомпрометирована. Переведите средства на резервный счет, инструkция: bonus-kz.click",scam,fake_bank,ru,synthetic_template_kz
Сіздің сұрауыңыз бойынша 10000 теңге ұтып алуға мүмкіндік!,suspicious,,kk,github_Yerassyl04_Spam-kazakh
Сaтып алғаныңыз үшін рахмeт! Түбіртек beeline.kz cайтында,safe,,kk,synthetic_template_kz
Еске салу: оқу ақысын 16.7 дейін төлеу қажет. Сома 60 000 тг,safe,,kk,synthetic_template_kz
"ForteBank: покупка 6 000 000 тг, карта *9524. Доступно 53 000 тг",safe,,ru,synthetic_template_kz
Клиникамызда тегін диагностика. Бүгінге жазылу +7 718 927 14 67,suspicious,,kk,synthetic_template_kz
Уведомление  о  штрафе 12 000 тг за нарушение ПДД. Оплата со скидкой 50%: kaspi.kz.secure-login.cc,scam,fake_police,ru,synthetic_template_kz
Заработок  из  дома от 6 000 тг в неделю. Пишите в WhatsApp +7 788 351 85 62,suspicious,,ru,synthetic_template_kz
Kaspi Магазин: ваш товар продан. Для получения 25 200 тг перейдите wb-kz-prize.shop,scam,kaspi_scam,ru,synthetic_template_kz
"Нa ваc оформлен кредит мошенниками. Дело ведет МВД РК, oператор +7 749 576 55 44",scam,fake_police,ru,synthetic_template_kz
Нөміріңіз Beeline акциясының жеңімпазы атанды! Жүлде 7 000 000 тг. Растаңыз: beeline-bonus.icu,scam,fake_prize,kk,synthetic_template_kz
Уведомление о штрaфе 47 000 тг за нарушение ПДД. Оплата со скидkой 50%: halykbank.kz.verify.top,scam,fake_police,ru,synthetic_template_kz
"УРА! Данияр, вам одобрена выплата 2 000 000 тг. Реквизиты укажите тут enpf-vyplata.ru",scam,fake_prize,ru,synthetic_template_kz
Бесплатная диагностика организма в нашей клинике. Запись на сегодня +7 727 552 60 33,suspicious,,ru,synthetic_template_kz
"Ана, мeн кешігемін, шамамен 20-де боламын",safe,,kk,synthetic_template_kz
"Altel:  5  ГБ және 433 минут қалды, 3.12 дейін",safe,,kk,synthetic_template_kz
Құрметті клиент! *8059 картaңыз күдікті оперaцияға байланысты бұғатталды. Бұғaттан шығару: gov-kz.support,scam,fake_bank,kk,synthetic_template_kz
Комитет госдоходов: на ваше имя заведено производство. Явитесь или ознакомьтесь halykbank.kz.verify.top,scam,fake_police,ru,synthetic_template_kz
"Қызметкерлер қажет, кесте еркін, күнделікті төлем 23 000 тг. Telegram +7 789 654 63 74",suspicious,,kk,synthetic_template_kz
Оқу жылына дайындық шаралары басталды.,safe,,kk,github_Yerassyl04_Spam-kazakh
"Гүлнара, сізге 77 400 тг төлем мақұлданды. Деректерді осында енгізіңіз kaspi-bonus . top",scam,fake_prize,kk,synthetic_template_kz
Activ: остаток 5 ГБ и 347 минут до 1.10,safe,,ru,synthetic_template_kz
"Halyk Bank: 6 000 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз bonus-kz.click",scam,fake_bank,kk,synthetic_template_kz
"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз kaspi-bonus.top",scam,kaspi_scam,kk,synthetic_template_kz
Сіз 1000-шы келуші болдыңыз! iPhone 16 тегін алыңыз: enpf-vyplata.ru,scam,fake_prize,kk,synthetic_template_kz
Вы 1000-й посетитель! Заберите iPhone 15 бесплатно: beeline-bonus.icu,scam,fake_prize,ru,synthetic_template_kz
Сатып алғаныңыз үшін рахмет! Түбіртек kaspi.kz сайтында,safe,,kk,synthetic_template_kz
"Әйгерім, сізге 92 500 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",suspicious,,kk,synthetic_template_kz
№206246 тапсырысыңыз Boxberry пунктіне жетті. 5 күн ішінде алыңыз,safe,,kk,synthetic_template_kz
"Гульнара, вам доступен персональный кредитный лимит 1 000 000 тг. Подробнее в приложении",suspicious,,ru,synthetic_template_kz
Спасибо за поупку! Чек доступен на beeline.kz,safe,,ru,synthetic_template_kz
"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз wb-kz-prize.shop",scam,kaspi_scam,kk,synthetic_template_kz
Вам пришло защищенное сообщение от МВД РК. Прочитать: wb-kz-prize.shop,scam,phishing,ru,synthetic_template_kz
"Бағдарламалау сабағы 10:00-ге ауыстырылды, 245 аудитория",safe,,kk,synthetic_template_kz
Студенттер үшін жеңілдіктер мен гранттар туралы ақпарат.,safe,,kk,github_Yerassyl04_Spam-kazakh
"Внимание! Ваша карта *9207 скомпрометирована. Переведите средства на резервный счет, инструкция: egov-kz.online",scam,fake_bank,ru,synthetic_template_kz
Досыңызбен кездесу жоспарлаңыз.,safe,,kk,github_Yerassyl04_Spam-kazakh
KASPI GOLD: КОД 674612. ЕШКІМГЕ АЙТПАҢЫЗ. ЕГЕР БҰЛ СІЗ БОЛМАСАҢЫЗ +7 709 713 38 56 НӨМІРІНЕ ҚОҢЫРАУ ШАЛЫҢЫЗ,scam,kaspi_scam,kk,synthetic_template_kz
"Внимание! Ваша карта *1204 скомпрометирована. Переведите средства на резервный счет, инструкция: kaspi.kz.secure-login.cc",scam,fake_bank,ru,synthetic_template_kz
"Занятие по английскому переноситя на 16:00, аудитория 356",safe,,ru,synthetic_template_kz
"Beeline: тариф ұзартылды, 6573 тг есептен шығарылды",safe,,kk,synthetic_template_kz
izi: SIM kартaңыздың мерзімі бітуде. Тіркеуді ұзаpтыңыз bonus-kz.click,scam,phishing,kk,synthetic_template_kz
Ваш номер выбран победителем акции Tele2! Приз 69 000 тг. Подтвердите: egov-kz.online,scam,fake_prize,ru,synthetic_template_kz
Temu: сәлемдемеңіз кеденде тұр. 1779 тг баж салығын төлеңіз: gov-kz.support,scam,phishing,kk,synthetic_template_kz
Ел билігі бірқатар заңнамалық құжатқа қол қойды,safe,,kk,github_Yerassyl04_Spam-kazakh
